date,material,material_group,material_division,plant,plant_group,sales_office,sales_office_group,historic_sales_12_free_stock_in_tons,historic_sales_12_contracts_in_tons,historic_sales_12_scheduling_agreement_in_tons,historic_sales_24_free_stock_in_tons,historic_sales_24_contracts_in_tons,historic_sales_24_scheduling_agreement_in_tons,sales_free_stock_in_tons,sales_contracts_in_tons,sales_scheduling_agreement_in_tons,historic_inventory_12_free_stock_in_tons,historic_inventory_24_free_stock_in_tons
2027-04-01,17620,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17620,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17620,164,135,30,25,68,117,0.0,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,1.0933320000000002
2027-05-01,17620,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17620,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17621,164,135,30,25,69,117,0.103,0.0,0.0,0.063,0.0,0.0,0.09269999999999999,0.0,0.0,0.6025441854838709,0.783179
2026-06-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17621,164,135,30,25,69,117,0.052,0.0,0.0,0.049,0.0,0.0,0.0468,0.0,0.0,0.4599350136986301,0.38794302272727277
2026-07-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17621,164,135,30,25,68,117,0.125,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.25628846153846147,0.0
2026-08-01,17621,164,135,30,25,69,117,0.083,0.0,0.0,0.0,0.0,0.0,0.0747,0.0,0.0,0.17017553846153846,0.0
2026-08-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17621,164,135,30,25,69,117,0.11399999999999999,0.0,0.0,0.0,0.0,0.0,0.1026,0.0,0.0,0.23676451145038166,0.0
2026-09-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17621,164,135,30,25,69,117,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.357178
2026-10-01,17621,164,135,30,25,76,113,0.031,0.0,0.0,0.0,0.0,0.0,0.030999999999999993,0.0,0.0,0.37252773809523815,0.0
2026-11-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.357178
2026-11-01,17621,164,135,30,25,69,117,0.032,0.0,0.0,0.0,0.0,0.0,0.031999999999999966,0.0,0.0,1.0200960000000001,0.0
2026-11-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17621,164,135,30,25,69,117,0.103,0.0,0.0,0.0,0.0,0.0,0.1029999999999999,0.0,0.0,0.921048,0.0
2026-12-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17621,164,135,30,25,68,117,0.01,0.0,0.0,0.011,0.0,0.0,0.009999999999999988,0.0,0.0,0.04628569696969697,0.048214
2027-01-01,17621,164,135,30,25,69,117,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.048214
2027-01-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17621,164,135,30,25,69,117,0.052,0.0,0.0,0.031,0.0,0.0,0.05199999999999989,0.0,0.0,0.618,0.49725
2027-02-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17621,164,135,30,25,69,117,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.41925
2027-03-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17621,164,135,30,25,69,117,0.052,0.0,0.0,0.021,0.0,0.0,0.05199999999999995,0.0,0.0,0.292785,0.02668646080760095
2027-04-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17621,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17621,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17621,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17623,164,135,30,25,68,117,0.041,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,0.0,0.529486,0.0
2026-06-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17623,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0023915000000000004
2026-07-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17623,164,135,30,25,68,117,0.009,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,1.165749923076923,0.0
2026-08-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17623,164,135,30,25,68,117,0.016,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.0,0.0,0.8512212448132781,0.0
2026-09-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17623,164,135,30,25,68,117,0.041,0.0,0.0,0.081,0.0,0.0,0.04099999999999998,0.0,0.0,1.242638,0.422407
2026-10-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17623,164,135,30,25,68,117,0.008,0.0,0.0,0.0,0.0,0.0,0.007999999999999983,0.0,0.0,0.13628568115942027,0.0
2026-11-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.098782
2026-11-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17623,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17623,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17623,164,135,30,25,69,117,0.428,0.0,0.0,0.142,0.0,0.0,0.4279999999999999,0.0,0.0,0.509917,0.19437100000000002
2027-01-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17623,164,135,30,25,68,117,0.02,0.0,0.0,0.0,0.0,0.0,0.019999999999999987,0.0,0.0,0.11134772277227724,0.0
2027-02-01,17623,164,135,30,25,69,117,0.081,0.0,0.0,0.203,0.0,0.0,0.08099999999999984,0.0,0.0,0.45095827722772275,0.24770599999999998
2027-02-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17623,164,135,30,25,68,117,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.801177
2027-03-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17623,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17623,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17623,164,135,30,25,68,117,0.01,0.0,0.0,0.061,0.0,0.0,0.009999999999999995,0.0,0.0,0.38325581395348834,0.0
2027-05-01,17623,164,135,30,25,69,117,0.033,0.0,0.0,0.0,0.0,0.0,0.03299999999999998,0.0,0.0,1.2647441860465114,0.0
2027-05-01,17623,164,135,30,25,76,113,0.0,0.0,0.0,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17632,164,135,30,25,69,117,0.02,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.38241,0.0
2026-06-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17632,164,135,30,25,68,117,0.014,0.0,0.0,0.027,0.0,0.0,0.0126,0.0,0.0,0.369663,0.012142875
2026-07-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.149762125
2026-07-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17632,164,135,30,25,69,117,0.04,0.0,0.0,0.054,0.0,0.0,0.036000000000000004,0.0,0.0,0.18264358208955225,0.6580949999999999
2026-08-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17632,164,135,30,25,68,117,0.007,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.305928,0.0
2026-09-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17632,164,135,30,25,69,117,0.064,0.0,0.0,0.15400000000000003,0.0,0.0,0.06399999999999996,0.0,0.0,0.24219300000000002,0.47623799999999994
2026-10-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.208762
2026-11-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17632,164,135,30,25,76,113,0.026,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.216699,0.0
2026-12-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17632,164,135,30,25,69,117,0.166,0.0,0.0,0.067,0.0,0.0,0.16599999999999998,0.0,0.0,0.14109037122969842,0.532762
2027-01-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17632,164,135,30,25,68,117,0.014,0.0,0.0,0.0,0.0,0.0,0.01399999999999999,0.0,0.0,0.704699,0.0
2027-02-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.33713299999999996
2027-02-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17632,164,135,30,25,69,117,0.014,0.0,0.0,0.133,0.0,0.0,0.013999999999999999,0.0,0.0,0.691952,0.0
2027-03-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17632,164,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17632,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17632,164,135,30,25,69,117,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.40153
2027-05-01,17632,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17635,164,135,30,25,68,117,0.054,0.0,0.0,0.054,0.0,0.0,0.0486,0.0,0.0,0.1901254891304348,0.13039112621359225
2026-06-01,17635,164,135,30,25,69,117,0.13,0.0,0.0,0.152,0.0,0.0,0.117,0.0,0.0,0.4577095108695653,0.36702687378640775
2026-06-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17635,164,135,30,25,68,117,0.162,0.0,0.0,0.011,0.0,0.0,0.1458,0.0,0.0,1.2197754439024389,0.007707090592334494
2026-07-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17635,164,135,30,25,76,113,0.043,0.0,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.32376755609756086,0.0
2026-08-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17635,164,135,30,25,69,117,0.107,0.0,0.0,0.043,0.0,0.0,0.0963,0.0,0.0,1.948709,0.40541392307692314
2026-08-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17635,164,135,30,25,68,117,0.022,0.0,0.0,0.011,0.0,0.0,0.019799999999999998,0.0,0.0,0.6875121578947367,0.1399795
2026-09-01,17635,164,135,30,25,69,117,0.022,0.0,0.0,0.033,0.0,0.0,0.019799999999999998,0.0,0.0,0.6875121578947367,0.41993850000000005
2026-09-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17635,164,135,30,25,68,117,0.054,0.0,0.0,0.0,0.0,0.0,0.05399999999999997,0.0,0.0,1.1485,0.0
2026-10-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.06792679558011051
2026-10-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.507
2026-12-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17635,164,135,30,25,68,117,0.022,0.0,0.0,0.0,0.0,0.0,0.02199999999999997,0.0,0.0,0.46678847368421056,0.0
2027-01-01,17635,164,135,30,25,69,117,0.054,0.0,0.0,0.033,0.0,0.0,0.053999999999999986,0.0,0.0,1.1457535263157892,0.433062
2027-01-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.19756578947368422
2027-03-01,17635,164,135,30,25,69,117,0.161,0.0,0.0,0.043,0.0,0.0,0.16099999999999998,0.0,0.0,0.06452435447761194,0.25743421052631577
2027-03-01,17635,164,135,30,25,76,113,0.107,0.0,0.0,0.0,0.0,0.0,0.10699999999999996,0.0,0.0,0.04288264552238805,0.0
2027-04-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.617215197368421
2027-04-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17635,164,135,30,25,68,117,0.0,0.0,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.009641088372093022
2027-05-01,17635,164,135,30,25,69,117,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0008809116279069767
2027-05-01,17635,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17640,165,135,30,25,69,117,0.033,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,0.0,0.439111,0.0
2026-06-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,17640,165,135,30,25,69,117,0.003,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.436722,0.0
2026-07-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,17640,165,135,30,25,76,113,0.004,0.0,0.0,0.0,0.0,0.0,0.0036000000000000003,0.0,0.0,0.26921812500000003,0.0
2026-09-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,17640,165,135,30,25,69,117,0.008,0.0,0.0,0.0,0.0,0.0,0.008000000000000002,0.0,0.0,0.25772430769230764,0.0
2026-10-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,17640,165,135,30,25,69,117,0.023,0.0,0.0,0.0,0.0,0.0,0.022999999999999996,0.0,0.0,0.34855969230769235,0.0
2026-11-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17640,165,135,30,25,68,117,0.024,0.0,0.0,0.0,0.0,0.0,0.024000000000000007,0.0,0.0,0.37013,0.0
2027-01-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,17640,165,135,30,25,69,117,0.02,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.35013,0.0
2027-03-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,17640,165,135,30,25,68,117,0.024,0.0,0.0,0.0,0.0,0.0,0.023999999999999997,0.0,0.0,0.32623599999999997,0.0
2027-04-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.4714999999999999
2027-04-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17640,165,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17640,165,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,17640,165,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,17654,164,135,30,25,68,117,0.337,0.0,0.0,0.041,0.0,0.0,0.3033,0.0,0.0,0.5347425918854415,0.31488700000000003
2026-06-01,17654,164,135,30,25,69,117,0.068,0.0,0.0,0.0,0.0,0.0,0.061200000000000004,0.0,0.0,0.10790058233890214,0.0
2026-06-01,17654,164,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
